file,keyword,vol,kd,cpc,intent,has_geo
USHOMEBUY (1).xlsx,sell my house for cash san antonio,260.0,24,36.47,C,False
USHOMEBUY (1).xlsx,we buy houses minnesota,260.0,24,27.14,nan,False
USHOMEBUY (1).xlsx,ballantyne charlotte nc zip code,260.0,25,0.0,I,True
USHOMEBUY (1).xlsx,does a pool increase home value,260.0,25,0.77,I,True
USHOMEBUY (1).xlsx,how do you determine a fair market value,260.0,25,1.96,I,True
USHOMEBUY (1).xlsx,typical earnest money deposit,260.0,25,0.03,I,True
USHOMEBUY (1).xlsx,we buy houses chattanooga tn,260.0,25,31.15,T,False
USHOMEBUY (1).xlsx,we buy houses gahanna oh,260.0,25,0.0,T,False
USHOMEBUY (1).xlsx,what s the value of a finished basement,260.0,25,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast little rock,260.0,26,0.0,C,False
USHOMEBUY (1).xlsx,does a swimming pool increase home value,260.0,26,0.77,I,True
USHOMEBUY (1).xlsx,eastover dental charlotte nc,260.0,26,3.69,N,True
USHOMEBUY (1).xlsx,how soon can i sell my house after purchase,260.0,26,20.35,I,False
USHOMEBUY (1).xlsx,va inspection criteria,260.0,26,2.31,I,True
USHOMEBUY (1).xlsx,we buy homes reviews,260.0,26,16.41,C,False
USHOMEBUY (1).xlsx,we buy houses in nj,260.0,26,19.76,T,False
USHOMEBUY (3).xlsx,sell my house fast massachusetts,260.0,27,29.3,C,False
USHOMEBUY (1).xlsx,cash home buyers in philadelphia,260.0,27,0.0,C,True
USHOMEBUY (1).xlsx,sacramento we buy houses,260.0,27,18.42,C,False
USHOMEBUY (1).xlsx,we buy houses in arizona,260.0,27,31.77,C,False
USHOMEBUY (1).xlsx,we buy houses in arlington,260.0,27,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses in massachusetts,260.0,27,37.96,T,False
USHOMEBUY (1).xlsx,we buy portland houses,260.0,27,42.8,C,False
USHOMEBUY (2).xlsx,virginia foreclosures,260.0,28,0.39,C,True
USHOMEBUY (3).xlsx,sell my house fast austin texas,260.0,28,13.1,C,False
USHOMEBUY (1).xlsx,homes for sale in 37938 zip code,260.0,28,0.18,T,True
USHOMEBUY (1).xlsx,sell my house as is fast,260.0,28,34.13,I,False
USHOMEBUY (2).xlsx,can i buy a foreclosure with a va loan,260.0,29,5.0,I,True
USHOMEBUY (3).xlsx,sell my house fast chicago il,260.0,29,0.0,C,False
USHOMEBUY (3).xlsx,sell my house cash san antonio,260.0,29,48.68,C,False
USHOMEBUY (1).xlsx,capitol hill zip code seattle,260.0,29,0.0,I,True
USHOMEBUY (1).xlsx,i have to sell my house fast,260.0,29,68.17,I,False
USHOMEBUY (1).xlsx,real estate terms and definitions,260.0,29,0.45,I,True
USHOMEBUY (1).xlsx,silver lake providence,260.0,29,0.0,I T,True
USHOMEBUY (1).xlsx,arcadia arizona zip code,210.0,0,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast brandon,210.0,0,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast dixon,210.0,0,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast new berlin,210.0,0,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast olympia wa,210.0,0,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses greendale,210.0,0,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses new berlin,210.0,0,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast farmington,210.0,1,34.13,I,False
USHOMEBUY (1).xlsx,sell my house fast hampton,210.0,1,23.88,C,False
USHOMEBUY (1).xlsx,sell my house fast north highlands,210.0,1,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast waukesha,210.0,1,14.33,I,False
USHOMEBUY (1).xlsx,we buy houses farmington,210.0,1,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses for cash loomis,210.0,1,0.0,T,False
USHOMEBUY (1).xlsx,sell my house fast downey,210.0,2,0.0,nan,False
USHOMEBUY (1).xlsx,sell my house fast elk grove,210.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast fair oaks,210.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast west allis,210.0,2,0.0,I,False
USHOMEBUY (3).xlsx,sell my house fast woodland,210.0,3,38.4,I C,False
USHOMEBUY (1).xlsx,primary residence vs second home,210.0,3,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast brookfield,210.0,3,0.0,C I,False
USHOMEBUY (1).xlsx,sell my house fast clarksville tn,210.0,3,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses citrus heights,210.0,3,0.26,T,False
USHOMEBUY (1).xlsx,we buy houses independence,210.0,3,0.0,T,True
USHOMEBUY (2).xlsx,va loan after short sale,210.0,4,0.0,I,True
USHOMEBUY (2).xlsx,foreclosed homes in richmond va,210.0,4,0.42,C,True
USHOMEBUY (1).xlsx,poisonous spiders tn,210.0,4,0.55,I,True
USHOMEBUY (1).xlsx,sell my house brighton,210.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast grand prairie,210.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast orangevale,210.0,4,12.83,C,True
USHOMEBUY (1).xlsx,sell my house fast rancho cordova,210.0,4,40.34,I,True
USHOMEBUY (1).xlsx,sell my house fast tulsa,210.0,4,12.52,C,False
USHOMEBUY (1).xlsx,sell my house for cash fort mitchell ky,210.0,4,0.0,I,False
USHOMEBUY (1).xlsx,arcadia phoenix zip code,210.0,5,0.0,I,True
USHOMEBUY (1).xlsx,sell my house eugene,210.0,5,0.0,C I,False
USHOMEBUY (1).xlsx,sell my house fast frisco,210.0,5,0.0,C,False
USHOMEBUY (1).xlsx,spiders tennessee,210.0,5,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses allentown pa,210.0,5,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses lakewood,210.0,5,0.0,I,False
USHOMEBUY (2).xlsx,foreclosed homes in virginia beach,210.0,6,0.56,C,True
USHOMEBUY (3).xlsx,sell my house fast cleveland,210.0,6,15.68,C,False
USHOMEBUY (1).xlsx,arcadia neighborhood phoenix zip code,210.0,6,0.0,I,True
USHOMEBUY (1).xlsx,increase and decrease middle ground,210.0,6,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast frisco tx,210.0,6,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast galveston,210.0,6,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast oakland,210.0,6,19.2,C I,False
USHOMEBUY (1).xlsx,we buy houses kent,210.0,6,0.0,C,False
USHOMEBUY (2).xlsx,closing costs in virginia,210.0,7,2.46,I,True
USHOMEBUY (2).xlsx,assumable va loan homes for sale,210.0,7,3.15,T,True
USHOMEBUY (3).xlsx,sell my house fast san francisco,210.0,7,30.26,C,False
USHOMEBUY (1).xlsx,big spiders in tennessee,210.0,7,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast lakewood,210.0,7,34.13,C,False
USHOMEBUY (1).xlsx,we buy houses santa rosa,210.0,7,0.0,I,False
USHOMEBUY (3).xlsx,we buy houses for cash st. charles,210.0,8,0.0,T,False
USHOMEBUY (1).xlsx,anthem arizona zip code,210.0,8,0.0,I,True
USHOMEBUY (1).xlsx,sell my house clarksville tn,210.0,8,15.31,C,False
USHOMEBUY (1).xlsx,sell my house fast charleston,210.0,8,10.75,C,False
USHOMEBUY (1).xlsx,sell my house fast tempe,210.0,8,39.24,C,False
USHOMEBUY (1).xlsx,should i buy a house with galvanized plumbing,210.0,8,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses in portland,210.0,8,42.8,T,False
USHOMEBUY (1).xlsx,we buy houses san jose,210.0,8,21.73,T,False
USHOMEBUY (1).xlsx,we buy houses warren,210.0,8,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses waukesha,210.0,8,42.57,T,False
USHOMEBUY (1).xlsx,zip code benbrook tx,210.0,8,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast lexington ky,210.0,9,8.74,C,False
USHOMEBUY (1).xlsx,residential appraisal checklist,210.0,9,0.85,I,True
USHOMEBUY (1).xlsx,sell my house fast charleston sc,210.0,9,14.9,C,False
USHOMEBUY (1).xlsx,sell my house fast pueblo,210.0,9,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fort collins,210.0,9,0.0,C,False
USHOMEBUY (1).xlsx,silverlake zip code,210.0,9,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses bristol,210.0,9,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses florence,210.0,9,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses provo utah,210.0,9,0.0,C,False
USHOMEBUY (3).xlsx,we buy houses for cash st charles,210.0,10,0.0,T,False
USHOMEBUY (3).xlsx,sell my house fast fort worth texas,210.0,10,15.51,C,False
USHOMEBUY (1).xlsx,eric feder,210.0,10,0.0,I,True
USHOMEBUY (1).xlsx,rent to own homes bowie md,210.0,10,0.8,I,True
USHOMEBUY (1).xlsx,sell my house albany,210.0,10,56.82,I,False
USHOMEBUY (1).xlsx,sell my house fast bradenton,210.0,10,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast greenville,210.0,10,12.09,C,False
USHOMEBUY (1).xlsx,sell my house fast pensacola fl,210.0,10,12.74,C,False
USHOMEBUY (1).xlsx,we buy houses anderson sc,210.0,10,0.0,T,True
USHOMEBUY (1).xlsx,sell my house fast bellevue,210.0,11,34.78,C,False
USHOMEBUY (1).xlsx,we buy houses in pensacola,210.0,11,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses raleigh,210.0,11,18.54,T,False
USHOMEBUY (1).xlsx,we buy houses tempe,210.0,11,35.01,T,False
USHOMEBUY (1).xlsx,we buy houses toledo,210.0,11,22.17,I,False
USHOMEBUY (1).xlsx,we buy houses toledo ohio,210.0,11,22.17,I T,False
USHOMEBUY (1).xlsx,what is usually an advantage of homeownership,210.0,11,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast salt lake city,210.0,12,28.66,C,False
USHOMEBUY (3).xlsx,sell my house fast st petersburg,210.0,12,0.0,C,False
USHOMEBUY (1).xlsx,does a metal roof increase home value,210.0,12,5.14,I,True
USHOMEBUY (1).xlsx,how much is a condemed house worth,210.0,12,0.0,I,True
USHOMEBUY (1).xlsx,residential road,210.0,12,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast fort myers,210.0,12,4.44,C,False
USHOMEBUY (1).xlsx,sell my house fast puyallup,210.0,12,34.55,C I,False
USHOMEBUY (1).xlsx,we buy houses rancho cucamonga,210.0,12,0.0,C,False
USHOMEBUY (2).xlsx,title insurance virginia,210.0,13,2.78,I,True
USHOMEBUY (3).xlsx,sell my house fast columbia sc,210.0,13,18.45,C,False
USHOMEBUY (1).xlsx,can i still sell my house in foreclosure,210.0,13,0.0,I,False
USHOMEBUY (1).xlsx,providence plantation nc,210.0,13,0.2,I,True
USHOMEBUY (1).xlsx,requirements to buy a house under llc,210.0,13,3.52,I,True
USHOMEBUY (1).xlsx,we buy houses clearwater,210.0,13,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses hampton roads,210.0,13,0.0,T,False
USHOMEBUY (1).xlsx,what is the value of n 133 142,210.0,13,0.0,I,True
USHOMEBUY (2).xlsx,how to sell a house in virginia,210.0,14,0.0,I,True
USHOMEBUY (2).xlsx,fha loans virginia,210.0,14,5.02,I,True
USHOMEBUY (1).xlsx,4619 camden ave n,210.0,14,0.0,I,True
USHOMEBUY (1).xlsx,76182 zip code,210.0,14,0.0,I,True
USHOMEBUY (1).xlsx,define net proceeds,210.0,14,0.0,I,True
USHOMEBUY (1).xlsx,ryan homes at avalon woods,210.0,14,1.39,N,True
USHOMEBUY (1).xlsx,sell my house fast lakeland,210.0,14,8.45,C,False
USHOMEBUY (1).xlsx,we buy houses henderson,210.0,14,0.0,C,True
USHOMEBUY (2).xlsx,we buy houses richmond va,210.0,15,34.78,T,True
USHOMEBUY (3).xlsx,sell my house fast greenville sc,210.0,15,22.55,C,False
USHOMEBUY (3).xlsx,sell my house fast in fort worth,210.0,15,15.51,C,False
USHOMEBUY (1).xlsx,downtown fort worth zip code,210.0,15,0.0,I,True
USHOMEBUY (1).xlsx,nrh tx zip code,210.0,15,0.0,I,True
USHOMEBUY (1).xlsx,open model homes near me,210.0,15,2.98,T,True
USHOMEBUY (1).xlsx,the virginia home richmond virginia,210.0,15,3.32,N,True
USHOMEBUY (1).xlsx,uptown zip code,210.0,15,0.0,I,True
USHOMEBUY (1).xlsx,we buy houses st petersburg fl,210.0,15,0.0,C,False
USHOMEBUY (1).xlsx,what does it mean when a property is under contract,210.0,15,0.0,I,True
USHOMEBUY (2).xlsx,sell my house fast baltimore md,210.0,16,22.21,C,True
USHOMEBUY (1).xlsx,comp finder,210.0,16,2.76,I,True
USHOMEBUY (1).xlsx,house condemnation,210.0,16,0.0,I,True
USHOMEBUY (1).xlsx,kukun home value,210.0,16,3.56,C,True
USHOMEBUY (1).xlsx,sell my house fast killeen,210.0,16,170.73,C,False
USHOMEBUY (1).xlsx,under contract show meaning,210.0,16,0.04,I,True
USHOMEBUY (2).xlsx,buying a foreclosure with a va loan,210.0,17,2.62,I,True
USHOMEBUY (2).xlsx,fha home loan virginia,210.0,17,12.51,I,True
USHOMEBUY (1).xlsx,can i sell my house with a lien on it,210.0,17,28.91,I,False
USHOMEBUY (1).xlsx,how to deal with the stress of selling your house,210.0,17,0.0,I,True
USHOMEBUY (1).xlsx,open houses virginia beach va,210.0,17,0.48,I,True
USHOMEBUY (1).xlsx,sell my house in foreclosure,210.0,17,29.42,I,False
USHOMEBUY (1).xlsx,we buy houses fort worth tx,210.0,17,28.92,C,False
USHOMEBUY (1).xlsx,we buy houses peoria il,210.0,17,0.0,I T,False
USHOMEBUY (1).xlsx,we buy ugly houses st louis mo,210.0,17,50.22,T,False
USHOMEBUY (1).xlsx,which improvements increase home value mintpalhouse,210.0,17,0.67,I,True
USHOMEBUY (1).xlsx,zip code for downtown raleigh,210.0,17,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast alabama,210.0,18,22.94,C,False
USHOMEBUY (1).xlsx,8 mccullough dr new castle de,210.0,18,0.0,I,True
USHOMEBUY (1).xlsx,definition of net proceeds,210.0,18,0.0,I,True
USHOMEBUY (1).xlsx,does a fence add value to your home,210.0,18,0.0,I,True
USHOMEBUY (1).xlsx,memphis sell my house,210.0,18,28.86,C,False
USHOMEBUY (1).xlsx,n arlington ave,210.0,18,0.0,I,True
USHOMEBUY (1).xlsx,sell my house before foreclosure,210.0,18,45.43,I,False
USHOMEBUY (1).xlsx,we buy homes milwaukee,210.0,18,39.41,T,False
USHOMEBUY (1).xlsx,we buy houses columbia,210.0,18,18.46,T,False
USHOMEBUY (1).xlsx,we buy houses columbia tn,210.0,18,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses columbus ga,210.0,18,33.39,C,False
USHOMEBUY (1).xlsx,what does it mean when a house in under contract,210.0,18,0.02,C,True
USHOMEBUY (1).xlsx,zip code for uptown charlotte,210.0,18,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast okc,210.0,19,21.81,C,False
USHOMEBUY (1).xlsx,appraisal update new rules defined,210.0,19,0.0,I,True
USHOMEBUY (1).xlsx,home under contract meaning,210.0,19,0.02,C,True
USHOMEBUY (1).xlsx,providence plantation neighborhood charlotte nc,210.0,19,0.11,I,True
USHOMEBUY (1).xlsx,reno county buy sell and trade,210.0,19,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses arlington tx,210.0,19,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses springfield,210.0,19,25.07,T,False
USHOMEBUY (1).xlsx,we buy houses york pa,210.0,19,0.0,T,False
USHOMEBUY (1).xlsx,what does it mean to be under contract,210.0,19,0.02,I,True
USHOMEBUY (1).xlsx,what is estimated value,210.0,19,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast in atlanta,210.0,20,18.55,C,False
USHOMEBUY (3).xlsx,sell my house fast pittsburgh,210.0,20,21.59,C,False
USHOMEBUY (1).xlsx,brier creek zip code,210.0,20,0.0,I,True
USHOMEBUY (1).xlsx,does a fence add value to a home,210.0,20,0.0,I,True
USHOMEBUY (1).xlsx,hoa fee definition,210.0,20,0.05,I,True
USHOMEBUY (1).xlsx,los feliz la zip code,210.0,20,0.0,I,True
USHOMEBUY (1).xlsx,market value vs appraised value,210.0,20,1.91,C,True
USHOMEBUY (1).xlsx,sell my house fast omaha ne,210.0,20,0.0,I,False
USHOMEBUY (1).xlsx,under contract for a house,210.0,20,0.55,I,True
USHOMEBUY (1).xlsx,we buy houses amarillo,210.0,20,32.31,T,False
USHOMEBUY (1).xlsx,we buy houses dublin,210.0,20,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses fast in memphis tn,210.0,20,0.0,I,False
USHOMEBUY (1).xlsx,what does it mean for a house to be condemned,210.0,20,0.0,I,True
USHOMEBUY (2).xlsx,va county loan limit in tampa,210.0,21,0.0,I,True
USHOMEBUY (1).xlsx,buy sell trade salina kansas,210.0,21,0.0,T,True
USHOMEBUY (1).xlsx,how much value does a basement remodel add,210.0,21,2.56,I,True
USHOMEBUY (1).xlsx,how to find a value,210.0,21,1.2,I,True
USHOMEBUY (1).xlsx,preston hollow zip code,210.0,21,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast kansas city missouri,210.0,21,40.86,C,False
USHOMEBUY (1).xlsx,squatting laws pennsylvania,210.0,21,0.28,I,True
USHOMEBUY (1).xlsx,we buy houses detroit mi,210.0,21,32.68,T,True
USHOMEBUY (1).xlsx,we buy houses savannah,210.0,21,0.0,N T,True
USHOMEBUY (1).xlsx,wendover sedgewood,210.0,21,0.0,I,True
USHOMEBUY (1).xlsx,what is under contract in real estate,210.0,21,0.02,C I,True
USHOMEBUY (1).xlsx,zip code highland park tx,210.0,21,0.0,I,True
USHOMEBUY (2).xlsx,foreclosures in virginia,210.0,22,0.3,C,True
USHOMEBUY (3).xlsx,sell my house fast indianapolis,210.0,22,23.13,C,False
USHOMEBUY (3).xlsx,sell my house fast illinois,210.0,22,27.85,C,False
USHOMEBUY (1).xlsx,dilworth nc zip code,210.0,22,0.0,I,True
USHOMEBUY (1).xlsx,rent to own washington court house,210.0,22,2.83,I,True
USHOMEBUY (1).xlsx,we buy houses boise,210.0,22,41.19,I T,False
USHOMEBUY (1).xlsx,we buy houses tallahassee,210.0,22,20.61,T,False
USHOMEBUY (1).xlsx,we buy houses wilmington nc,210.0,22,0.0,T,True
USHOMEBUY (1).xlsx,what happens when a house is condemned,210.0,22,0.0,I,True
USHOMEBUY (1).xlsx,what is appraised value,210.0,22,2.59,I,True
USHOMEBUY (1).xlsx,what is included in square footage of a house,210.0,22,0.3,I,True
USHOMEBUY (1).xlsx,what is market value in real estate,210.0,22,1.83,I,True
USHOMEBUY (1).xlsx,zip code for belmont north carolina,210.0,22,0.0,I,True
USHOMEBUY (3).xlsx,sell my house fast denver colorado,210.0,23,20.8,C,True
USHOMEBUY (3).xlsx,sell my house fast dfw,210.0,23,17.83,C,False
USHOMEBUY (1).xlsx,declutter your house for sale,210.0,23,1.73,I,True
USHOMEBUY (1).xlsx,fast sell my house,210.0,23,56.82,I,False
USHOMEBUY (1).xlsx,how do you get a house condemned,210.0,23,8.34,I,True
USHOMEBUY (1).xlsx,sell my house in texas,210.0,23,53.29,I,False
USHOMEBUY (1).xlsx,we buy homes oklahoma,210.0,23,37.56,T,False
USHOMEBUY (1).xlsx,we buy houses in southern california,210.0,23,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses scams,210.0,23,10.98,I,False
USHOMEBUY (2).xlsx,companies that buy houses in virginia,210.0,24,0.0,T,True
USHOMEBUY (1).xlsx,definition of a deed of trust,210.0,24,0.57,I,True
USHOMEBUY (1).xlsx,salina buy sell trade,210.0,24,0.0,N T,True
USHOMEBUY (1).xlsx,we buy houses in tampa,210.0,24,14.05,T,False
USHOMEBUY (1).xlsx,we buy houses in tucson,210.0,24,37.47,T,False
USHOMEBUY (1).xlsx,we buy houses jacksonville florida,210.0,24,36.98,T,False
USHOMEBUY (1).xlsx,what does under contract mean on a house,210.0,24,0.02,C,True
USHOMEBUY (1).xlsx,what is a condemned house,210.0,24,0.0,I,True
USHOMEBUY (2).xlsx,we buy houses for cash maryland,210.0,25,0.0,C,True
USHOMEBUY (2).xlsx,va foreclosure homes,210.0,25,2.07,C,True
USHOMEBUY (2).xlsx,bank foreclosures virginia,210.0,25,0.29,C,True
USHOMEBUY (2).xlsx,assumable va loans near me,210.0,25,3.95,T,True
USHOMEBUY (1).xlsx,condemnable house,210.0,25,7.24,I,True
USHOMEBUY (1).xlsx,hodde realty,210.0,25,0.28,N,True
USHOMEBUY (1).xlsx,home valentines day,210.0,25,0.0,I,True
USHOMEBUY (1).xlsx,how do you pay for home renovations,210.0,25,5.35,I,True
USHOMEBUY (1).xlsx,how much will i make if i sell my house,210.0,25,2.79,I,False
USHOMEBUY (1).xlsx,we buy houses lancaster pa,210.0,25,21.52,T,False
USHOMEBUY (1).xlsx,we buy houses oklahoma,210.0,25,37.56,C,False
USHOMEBUY (1).xlsx,we buy houses poughkeepsie,210.0,25,0.0,T,False
USHOMEBUY (1).xlsx,what does condemned house mean,210.0,25,0.0,I,True
USHOMEBUY (1).xlsx,zip code capitol hill seattle,210.0,25,0.0,I,True
USHOMEBUY (2).xlsx,cash home buyers in virginia,210.0,26,0.0,C,True
USHOMEBUY (2).xlsx,cash buyers in maryland,210.0,26,61.28,C,True
USHOMEBUY (2).xlsx,we buy homes in maryland,210.0,26,43.25,T,True
USHOMEBUY (3).xlsx,we buy houses for cash jacksonville,210.0,26,27.26,C,False
USHOMEBUY (1).xlsx,condemn a house meaning,210.0,26,0.0,I,True
USHOMEBUY (1).xlsx,do fences increase property value,210.0,26,0.0,I,True
USHOMEBUY (1).xlsx,does a finished basement add value,210.0,26,0.0,I,True
USHOMEBUY (1).xlsx,does adding a pool add value to your home,210.0,26,0.53,I,True
USHOMEBUY (1).xlsx,fort worth tcu zip code,210.0,26,0.0,C,True
USHOMEBUY (1).xlsx,i want to sell my house for cash,210.0,26,66.9,I,False
USHOMEBUY (1).xlsx,outside painting cost,210.0,26,6.61,I,True
USHOMEBUY (1).xlsx,we buy houses in georgia,210.0,26,33.97,T,False
USHOMEBUY (1).xlsx,we buy houses in ohio,210.0,26,33.27,T,False
USHOMEBUY (2).xlsx,cash home buyers in maryland,210.0,27,35.71,C,True
USHOMEBUY (3).xlsx,we buy houses fast in memphis,210.0,27,0.0,T,False
USHOMEBUY (1).xlsx,dilworth zip code charlotte,210.0,27,0.0,C I,True
USHOMEBUY (1).xlsx,hodde real estate company,210.0,27,0.44,N,True
USHOMEBUY (1).xlsx,home under contract,210.0,27,0.55,C,True
USHOMEBUY (1).xlsx,houses for sale in 28215 zip code,210.0,27,0.61,T,True
USHOMEBUY (1).xlsx,prudent home buyers,210.0,27,19.0,N,True
USHOMEBUY (1).xlsx,we buy houses idaho,210.0,27,35.83,T,False
USHOMEBUY (1).xlsx,we buy houses in any condition dallas,210.0,27,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses in oklahoma city,210.0,27,32.39,T,False
USHOMEBUY (1).xlsx,what is needed to purchase a home,210.0,27,2.22,I,True
USHOMEBUY (3).xlsx,sell my house fast orlando fl,210.0,28,13.48,C,False
USHOMEBUY (1).xlsx,federal home app auction,210.0,28,1.25,I,True
USHOMEBUY (1).xlsx,sell my house for fast,210.0,28,34.13,I,False
USHOMEBUY (1).xlsx,we buy houses in new york,210.0,28,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses in pennsylvania,210.0,28,18.5,T,True
USHOMEBUY (1).xlsx,we buy ugly houses review,210.0,28,24.64,C,False
USHOMEBUY (3).xlsx,sell my house for cash memphis,210.0,29,0.0,C,False
USHOMEBUY (1).xlsx,at home valentine's day,210.0,29,0.0,C,True
USHOMEBUY (1).xlsx,houston we buy houses,210.0,29,41.0,T,False
USHOMEBUY (1).xlsx,we buy houses pittsburgh pa,210.0,29,0.0,T,False
USHOMEBUY (1).xlsx,wenatchee vende,210.0,29,0.0,N,True
USHOMEBUY (3).xlsx,sell my house fast milton,170.0,0,16.34,C,False
USHOMEBUY (1).xlsx,cash offer for my home arlington heights,170.0,0,0.0,C I,True
USHOMEBUY (1).xlsx,sell my house fast bridgemill,170.0,0,19.79,C,False
USHOMEBUY (1).xlsx,sell my house fast carrollton,170.0,0,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast davis,170.0,0,10.74,C I,False
USHOMEBUY (1).xlsx,sell my house fast independence,170.0,0,21.54,C,True
USHOMEBUY (1).xlsx,sell my house fast kent,170.0,0,0.0,I,False
USHOMEBUY (1).xlsx,sell my house fast miami gardens,170.0,0,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast olympia,170.0,0,39.26,I,False
USHOMEBUY (1).xlsx,sell my house fast shawnee,170.0,0,0.0,C I,False
USHOMEBUY (1).xlsx,we buy houses elm grove,170.0,0,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses everett,170.0,0,15.49,T,False
USHOMEBUY (1).xlsx,we buy houses liberty mo,170.0,0,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses lynchburg va,170.0,0,0.0,T,True
USHOMEBUY (1).xlsx,we buy houses olathe,170.0,0,0.0,C,False
USHOMEBUY (1).xlsx,cash home buyers independence,170.0,1,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast newport news,170.0,1,0.0,C,False
USHOMEBUY (1).xlsx,we buy houses burlington,170.0,1,0.0,I,False
USHOMEBUY (1).xlsx,we buy houses overland park,170.0,1,0.0,T,False
USHOMEBUY (1).xlsx,odel reopened 2023 interior design changes,170.0,2,0.0,I,True
USHOMEBUY (1).xlsx,sell my house fast belton,170.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast hampton va,170.0,2,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast raytown,170.0,2,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast temple,170.0,2,0.0,C I,False
USHOMEBUY (1).xlsx,sell my house fast yakima,170.0,2,34.13,C I,False
USHOMEBUY (1).xlsx,sell my house for cash bellevue ky,170.0,2,0.0,I,False
USHOMEBUY (1).xlsx,sell my house savannah,170.0,2,7.09,C,True
USHOMEBUY (1).xlsx,types of spiders in tennessee,170.0,2,0.41,I,True
USHOMEBUY (1).xlsx,we buy houses auburn,170.0,2,0.0,I,False
USHOMEBUY (3).xlsx,sell my house fast spartanburg sc,170.0,3,0.0,C,False
USHOMEBUY (1).xlsx,andover properties careers,170.0,3,0.0,C,True
USHOMEBUY (1).xlsx,sell my house fast portsmouth,170.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast smyrna,170.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast spring tx,170.0,3,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast sterling heights,170.0,3,34.79,C,False
USHOMEBUY (1).xlsx,sell my house in arizona,170.0,3,30.31,C,False
USHOMEBUY (1).xlsx,spiders of east tn,170.0,3,0.48,I,True
USHOMEBUY (1).xlsx,we buy houses in hampton roads,170.0,3,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses in seattle,170.0,3,0.0,T,False
USHOMEBUY (1).xlsx,we buy houses olympia wa,170.0,3,0.0,I,False
USHOMEBUY (3).xlsx,sell my house fast antioch tn,170.0,4,15.6,I C,False
USHOMEBUY (1).xlsx,sell my house fast corona,170.0,4,40.95,C,False
USHOMEBUY (1).xlsx,sell my house fast franklin,170.0,4,0.0,C,False
USHOMEBUY (1).xlsx,sell my house fast irving tx,170.0,4,0.0,C,False
USHOMEBUY (1).xlsx,what makes a house condemned,170.0,4,0.0,I,True
